vx, V(vx), V(vy), V(vz)
1.100000000000001e+000, 1.100000e+000, 3.000000e+000, 3.195257e+000
1.110000000000001e+000, 1.110000e+000, 3.000000e+000, 3.198713e+000
1.120000000000001e+000, 1.120000e+000, 3.000000e+000, 3.202197e+000
1.130000000000001e+000, 1.130000e+000, 3.000000e+000, 3.205708e+000
1.140000000000001e+000, 1.140000e+000, 3.000000e+000, 3.209246e+000
1.150000000000001e+000, 1.150000e+000, 3.000000e+000, 3.212812e+000
1.160000000000001e+000, 1.160000e+000, 3.000000e+000, 3.216405e+000
1.170000000000001e+000, 1.170000e+000, 3.000000e+000, 3.220025e+000
1.180000000000001e+000, 1.180000e+000, 3.000000e+000, 3.223672e+000
1.190000000000001e+000, 1.190000e+000, 3.000000e+000, 3.227345e+000
1.200000000000001e+000, 1.200000e+000, 3.000000e+000, 3.231046e+000
1.210000000000001e+000, 1.210000e+000, 3.000000e+000, 3.234773e+000
1.220000000000001e+000, 1.220000e+000, 3.000000e+000, 3.238527e+000
1.230000000000001e+000, 1.230000e+000, 3.000000e+000, 3.242307e+000
1.240000000000001e+000, 1.240000e+000, 3.000000e+000, 3.246114e+000
1.250000000000001e+000, 1.250000e+000, 3.000000e+000, 3.249947e+000
1.260000000000001e+000, 1.260000e+000, 3.000000e+000, 3.253806e+000
1.270000000000001e+000, 1.270000e+000, 3.000000e+000, 3.257691e+000
1.280000000000001e+000, 1.280000e+000, 3.000000e+000, 3.261602e+000
1.290000000000001e+000, 1.290000e+000, 3.000000e+000, 3.265540e+000
1.300000000000001e+000, 1.300000e+000, 3.000000e+000, 3.269503e+000
1.310000000000001e+000, 1.310000e+000, 3.000000e+000, 3.273492e+000
1.320000000000001e+000, 1.320000e+000, 3.000000e+000, 3.277506e+000
1.330000000000001e+000, 1.330000e+000, 3.000000e+000, 3.281546e+000
1.340000000000001e+000, 1.340000e+000, 3.000000e+000, 3.285612e+000
1.350000000000001e+000, 1.350000e+000, 3.000000e+000, 3.289703e+000
1.360000000000001e+000, 1.360000e+000, 3.000000e+000, 3.293819e+000
1.370000000000001e+000, 1.370000e+000, 3.000000e+000, 3.297960e+000
1.380000000000001e+000, 1.380000e+000, 3.000000e+000, 3.302127e+000
1.390000000000001e+000, 1.390000e+000, 3.000000e+000, 3.306318e+000
1.400000000000001e+000, 1.400000e+000, 3.000000e+000, 3.310535e+000
1.410000000000001e+000, 1.410000e+000, 3.000000e+000, 3.314776e+000
1.420000000000001e+000, 1.420000e+000, 3.000000e+000, 3.319042e+000
1.430000000000001e+000, 1.430000e+000, 3.000000e+000, 3.323332e+000
1.440000000000001e+000, 1.440000e+000, 3.000000e+000, 3.327647e+000
1.450000000000001e+000, 1.450000e+000, 3.000000e+000, 3.331987e+000
1.460000000000001e+000, 1.460000e+000, 3.000000e+000, 3.336350e+000
1.470000000000001e+000, 1.470000e+000, 3.000000e+000, 3.340739e+000
1.480000000000001e+000, 1.480000e+000, 3.000000e+000, 3.345151e+000
1.490000000000001e+000, 1.490000e+000, 3.000000e+000, 3.349587e+000
1.500000000000001e+000, 1.500000e+000, 3.000000e+000, 3.354047e+000
1.510000000000001e+000, 1.510000e+000, 3.000000e+000, 3.358531e+000
1.520000000000001e+000, 1.520000e+000, 3.000000e+000, 3.363039e+000
1.530000000000001e+000, 1.530000e+000, 3.000000e+000, 3.367570e+000
1.540000000000001e+000, 1.540000e+000, 3.000000e+000, 3.372125e+000
1.550000000000001e+000, 1.550000e+000, 3.000000e+000, 3.376704e+000
1.560000000000001e+000, 1.560000e+000, 3.000000e+000, 3.381305e+000
1.570000000000001e+000, 1.570000e+000, 3.000000e+000, 3.385930e+000
1.580000000000001e+000, 1.580000e+000, 3.000000e+000, 3.390579e+000
1.590000000000001e+000, 1.590000e+000, 3.000000e+000, 3.395250e+000
1.600000000000001e+000, 1.600000e+000, 3.000000e+000, 3.399944e+000
1.610000000000001e+000, 1.610000e+000, 3.000000e+000, 3.404662e+000
1.620000000000001e+000, 1.620000e+000, 3.000000e+000, 3.409402e+000
1.630000000000001e+000, 1.630000e+000, 3.000000e+000, 3.414164e+000
1.640000000000001e+000, 1.640000e+000, 3.000000e+000, 3.418950e+000
1.650000000000001e+000, 1.650000e+000, 3.000000e+000, 3.423758e+000
1.660000000000001e+000, 1.660000e+000, 3.000000e+000, 3.428588e+000
1.670000000000001e+000, 1.670000e+000, 3.000000e+000, 3.433441e+000
1.680000000000001e+000, 1.680000e+000, 3.000000e+000, 3.438316e+000
1.690000000000001e+000, 1.690000e+000, 3.000000e+000, 3.443213e+000
1.700000000000001e+000, 1.700000e+000, 3.000000e+000, 3.448132e+000
1.710000000000001e+000, 1.710000e+000, 3.000000e+000, 3.453073e+000
1.720000000000001e+000, 1.720000e+000, 3.000000e+000, 3.458035e+000
1.730000000000001e+000, 1.730000e+000, 3.000000e+000, 3.463020e+000
1.740000000000001e+000, 1.740000e+000, 3.000000e+000, 3.468026e+000
1.750000000000001e+000, 1.750000e+000, 3.000000e+000, 3.473054e+000
1.760000000000001e+000, 1.760000e+000, 3.000000e+000, 3.478104e+000
1.770000000000001e+000, 1.770000e+000, 3.000000e+000, 3.483175e+000
1.780000000000001e+000, 1.780000e+000, 3.000000e+000, 3.488266e+000
1.790000000000001e+000, 1.790000e+000, 3.000000e+000, 3.493380e+000
1.800000000000001e+000, 1.800000e+000, 3.000000e+000, 3.498514e+000
1.810000000000001e+000, 1.810000e+000, 3.000000e+000, 3.503670e+000
1.820000000000001e+000, 1.820000e+000, 3.000000e+000, 3.508846e+000
1.830000000000001e+000, 1.830000e+000, 3.000000e+000, 3.514043e+000
1.840000000000001e+000, 1.840000e+000, 3.000000e+000, 3.519261e+000
1.850000000000001e+000, 1.850000e+000, 3.000000e+000, 3.524499e+000
1.860000000000001e+000, 1.860000e+000, 3.000000e+000, 3.529758e+000
1.870000000000001e+000, 1.870000e+000, 3.000000e+000, 3.535038e+000
1.880000000000001e+000, 1.880000e+000, 3.000000e+000, 3.540338e+000
1.890000000000002e+000, 1.890000e+000, 3.000000e+000, 3.545658e+000
1.900000000000002e+000, 1.900000e+000, 3.000000e+000, 3.550998e+000
1.910000000000002e+000, 1.910000e+000, 3.000000e+000, 3.556359e+000
1.920000000000002e+000, 1.920000e+000, 3.000000e+000, 3.561739e+000
1.930000000000002e+000, 1.930000e+000, 3.000000e+000, 3.567140e+000
1.940000000000002e+000, 1.940000e+000, 3.000000e+000, 3.572560e+000
1.950000000000002e+000, 1.950000e+000, 3.000000e+000, 3.578000e+000
1.960000000000002e+000, 1.960000e+000, 3.000000e+000, 3.583460e+000
1.970000000000002e+000, 1.970000e+000, 3.000000e+000, 3.588939e+000
1.980000000000002e+000, 1.980000e+000, 3.000000e+000, 3.594438e+000
1.990000000000002e+000, 1.990000e+000, 3.000000e+000, 3.599956e+000
2.000000000000001e+000, 2.000000e+000, 3.000000e+000, 3.605493e+000
2.010000000000001e+000, 2.010000e+000, 3.000000e+000, 3.611049e+000
2.020000000000001e+000, 2.020000e+000, 3.000000e+000, 3.616625e+000
2.030000000000001e+000, 2.030000e+000, 3.000000e+000, 3.622220e+000
2.040000000000001e+000, 2.040000e+000, 3.000000e+000, 3.627833e+000
2.050000000000000e+000, 2.050000e+000, 3.000000e+000, 3.633466e+000
2.060000000000000e+000, 2.060000e+000, 3.000000e+000, 3.639117e+000
2.070000000000000e+000, 2.070000e+000, 3.000000e+000, 3.644787e+000
2.080000000000000e+000, 2.080000e+000, 3.000000e+000, 3.650475e+000
2.089999999999999e+000, 2.090000e+000, 3.000000e+000, 3.656182e+000
2.099999999999999e+000, 2.100000e+000, 3.000000e+000, 3.661908e+000
2.109999999999999e+000, 2.110000e+000, 3.000000e+000, 3.667651e+000
2.119999999999999e+000, 2.120000e+000, 3.000000e+000, 3.673413e+000
2.129999999999999e+000, 2.130000e+000, 3.000000e+000, 3.679193e+000
2.139999999999998e+000, 2.140000e+000, 3.000000e+000, 3.684992e+000
2.149999999999998e+000, 2.150000e+000, 3.000000e+000, 3.690808e+000
2.159999999999998e+000, 2.160000e+000, 3.000000e+000, 3.696642e+000
2.169999999999998e+000, 2.170000e+000, 3.000000e+000, 3.702494e+000
2.179999999999998e+000, 2.180000e+000, 3.000000e+000, 3.708363e+000
2.189999999999997e+000, 2.190000e+000, 3.000000e+000, 3.714251e+000
2.199999999999997e+000, 2.200000e+000, 3.000000e+000, 3.720155e+000
2.209999999999997e+000, 2.210000e+000, 3.000000e+000, 3.726078e+000
2.219999999999997e+000, 2.220000e+000, 3.000000e+000, 3.732017e+000
2.229999999999996e+000, 2.230000e+000, 3.000000e+000, 3.737974e+000
2.239999999999996e+000, 2.240000e+000, 3.000000e+000, 3.743949e+000
2.249999999999996e+000, 2.250000e+000, 3.000000e+000, 3.749940e+000
2.259999999999996e+000, 2.260000e+000, 3.000000e+000, 3.755949e+000
2.269999999999996e+000, 2.270000e+000, 3.000000e+000, 3.761974e+000
2.279999999999995e+000, 2.280000e+000, 3.000000e+000, 3.768016e+000
2.289999999999995e+000, 2.290000e+000, 3.000000e+000, 3.774076e+000
2.299999999999995e+000, 2.300000e+000, 3.000000e+000, 3.780151e+000
2.309999999999995e+000, 2.310000e+000, 3.000000e+000, 3.786244e+000
2.319999999999995e+000, 2.320000e+000, 3.000000e+000, 3.792353e+000
2.329999999999994e+000, 2.330000e+000, 3.000000e+000, 3.798479e+000
2.339999999999994e+000, 2.340000e+000, 3.000000e+000, 3.804621e+000
2.349999999999994e+000, 2.350000e+000, 3.000000e+000, 3.810779e+000
2.359999999999994e+000, 2.360000e+000, 3.000000e+000, 3.816954e+000
2.369999999999993e+000, 2.370000e+000, 3.000000e+000, 3.823145e+000
2.379999999999993e+000, 2.380000e+000, 3.000000e+000, 3.829352e+000
2.389999999999993e+000, 2.390000e+000, 3.000000e+000, 3.835575e+000
2.399999999999993e+000, 2.400000e+000, 3.000000e+000, 3.841814e+000
2.409999999999993e+000, 2.410000e+000, 3.000000e+000, 3.848068e+000
2.419999999999992e+000, 2.420000e+000, 3.000000e+000, 3.854339e+000
2.429999999999992e+000, 2.430000e+000, 3.000000e+000, 3.860625e+000
2.439999999999992e+000, 2.440000e+000, 3.000000e+000, 3.866927e+000
2.449999999999992e+000, 2.450000e+000, 3.000000e+000, 3.873245e+000
2.459999999999992e+000, 2.460000e+000, 3.000000e+000, 3.879578e+000
2.469999999999991e+000, 2.470000e+000, 3.000000e+000, 3.885926e+000
2.479999999999991e+000, 2.480000e+000, 3.000000e+000, 3.892290e+000
2.489999999999991e+000, 2.490000e+000, 3.000000e+000, 3.898669e+000
2.499999999999991e+000, 2.500000e+000, 3.000000e+000, 3.905063e+000
2.509999999999991e+000, 2.510000e+000, 3.000000e+000, 3.911473e+000
2.519999999999990e+000, 2.520000e+000, 3.000000e+000, 3.917897e+000
2.529999999999990e+000, 2.530000e+000, 3.000000e+000, 3.924336e+000
2.539999999999990e+000, 2.540000e+000, 3.000000e+000, 3.930790e+000
2.549999999999990e+000, 2.550000e+000, 3.000000e+000, 3.937259e+000
2.559999999999989e+000, 2.560000e+000, 3.000000e+000, 3.943743e+000
2.569999999999989e+000, 2.570000e+000, 3.000000e+000, 3.950242e+000
2.579999999999989e+000, 2.580000e+000, 3.000000e+000, 3.956755e+000
2.589999999999989e+000, 2.590000e+000, 3.000000e+000, 3.963282e+000
2.599999999999989e+000, 2.600000e+000, 3.000000e+000, 3.969824e+000
2.609999999999988e+000, 2.610000e+000, 3.000000e+000, 3.976381e+000
2.619999999999988e+000, 2.620000e+000, 3.000000e+000, 3.982951e+000
2.629999999999988e+000, 2.630000e+000, 3.000000e+000, 3.989536e+000
2.639999999999988e+000, 2.640000e+000, 3.000000e+000, 3.996135e+000
2.649999999999988e+000, 2.650000e+000, 3.000000e+000, 4.002749e+000
2.659999999999987e+000, 2.660000e+000, 3.000000e+000, 4.009376e+000
2.669999999999987e+000, 2.670000e+000, 3.000000e+000, 4.016017e+000
2.679999999999987e+000, 2.680000e+000, 3.000000e+000, 4.022673e+000
2.689999999999987e+000, 2.690000e+000, 3.000000e+000, 4.029341e+000
2.699999999999986e+000, 2.700000e+000, 3.000000e+000, 4.036024e+000
2.709999999999986e+000, 2.710000e+000, 3.000000e+000, 4.042720e+000
2.719999999999986e+000, 2.720000e+000, 3.000000e+000, 4.049430e+000
2.729999999999986e+000, 2.730000e+000, 3.000000e+000, 4.056154e+000
2.739999999999986e+000, 2.740000e+000, 3.000000e+000, 4.062891e+000
2.749999999999985e+000, 2.750000e+000, 3.000000e+000, 4.069642e+000
2.759999999999985e+000, 2.760000e+000, 3.000000e+000, 4.076406e+000
2.769999999999985e+000, 2.770000e+000, 3.000000e+000, 4.083183e+000
2.779999999999985e+000, 2.780000e+000, 3.000000e+000, 4.089973e+000
2.789999999999985e+000, 2.790000e+000, 3.000000e+000, 4.096776e+000
2.799999999999984e+000, 2.800000e+000, 3.000000e+000, 4.103593e+000
2.809999999999984e+000, 2.810000e+000, 3.000000e+000, 4.110423e+000
2.819999999999984e+000, 2.820000e+000, 3.000000e+000, 4.117265e+000
2.829999999999984e+000, 2.830000e+000, 3.000000e+000, 4.124121e+000
2.839999999999983e+000, 2.840000e+000, 3.000000e+000, 4.130989e+000
2.849999999999983e+000, 2.850000e+000, 3.000000e+000, 4.137870e+000
2.859999999999983e+000, 2.860000e+000, 3.000000e+000, 4.144764e+000
2.869999999999983e+000, 2.870000e+000, 3.000000e+000, 4.151670e+000
2.879999999999983e+000, 2.880000e+000, 3.000000e+000, 4.158589e+000
2.889999999999982e+000, 2.890000e+000, 3.000000e+000, 4.165521e+000
2.899999999999982e+000, 2.900000e+000, 3.000000e+000, 4.172465e+000
2.909999999999982e+000, 2.910000e+000, 3.000000e+000, 4.179421e+000
2.919999999999982e+000, 2.920000e+000, 3.000000e+000, 4.186389e+000
2.929999999999982e+000, 2.930000e+000, 3.000000e+000, 4.193371e+000
2.939999999999981e+000, 2.940000e+000, 3.000000e+000, 4.200364e+000
2.949999999999981e+000, 2.950000e+000, 3.000000e+000, 4.207369e+000
2.959999999999981e+000, 2.960000e+000, 3.000000e+000, 4.214386e+000
2.969999999999981e+000, 2.970000e+000, 3.000000e+000, 4.221416e+000
2.979999999999980e+000, 2.980000e+000, 3.000000e+000, 4.228457e+000
2.989999999999980e+000, 2.990000e+000, 3.000000e+000, 4.235510e+000
2.999999999999980e+000, 3.000000e+000, 3.000000e+000, 4.242576e+000
3.009999999999980e+000, 3.010000e+000, 3.000000e+000, 4.249652e+000
3.019999999999980e+000, 3.020000e+000, 3.000000e+000, 4.256741e+000
3.029999999999979e+000, 3.030000e+000, 3.000000e+000, 4.263841e+000
3.039999999999979e+000, 3.040000e+000, 3.000000e+000, 4.270953e+000
3.049999999999979e+000, 3.050000e+000, 3.000000e+000, 4.278077e+000
3.059999999999979e+000, 3.060000e+000, 3.000000e+000, 4.285212e+000
3.069999999999979e+000, 3.070000e+000, 3.000000e+000, 4.292358e+000
3.079999999999978e+000, 3.080000e+000, 3.000000e+000, 4.299516e+000
3.089999999999978e+000, 3.090000e+000, 3.000000e+000, 4.306684e+000
3.099999999999978e+000, 3.100000e+000, 3.000000e+000, 4.313865e+000
3.109999999999978e+000, 3.110000e+000, 3.000000e+000, 4.321056e+000
3.119999999999978e+000, 3.120000e+000, 3.000000e+000, 4.328259e+000
3.129999999999977e+000, 3.130000e+000, 3.000000e+000, 4.335473e+000
3.139999999999977e+000, 3.140000e+000, 3.000000e+000, 4.342698e+000
3.149999999999977e+000, 3.150000e+000, 3.000000e+000, 4.349934e+000
3.159999999999977e+000, 3.160000e+000, 3.000000e+000, 4.357181e+000
3.169999999999976e+000, 3.170000e+000, 3.000000e+000, 4.364438e+000
3.179999999999976e+000, 3.180000e+000, 3.000000e+000, 4.371706e+000
3.189999999999976e+000, 3.190000e+000, 3.000000e+000, 4.378986e+000
3.199999999999976e+000, 3.200000e+000, 3.000000e+000, 4.386276e+000
3.209999999999976e+000, 3.210000e+000, 3.000000e+000, 4.393576e+000
3.219999999999975e+000, 3.220000e+000, 3.000000e+000, 4.400887e+000
3.229999999999975e+000, 3.230000e+000, 3.000000e+000, 4.408209e+000
3.239999999999975e+000, 3.240000e+000, 3.000000e+000, 4.415542e+000
3.249999999999975e+000, 3.250000e+000, 3.000000e+000, 4.422884e+000
3.259999999999975e+000, 3.260000e+000, 3.000000e+000, 4.430238e+000
3.269999999999974e+000, 3.270000e+000, 3.000000e+000, 4.437601e+000
3.279999999999974e+000, 3.280000e+000, 3.000000e+000, 4.444975e+000
3.289999999999974e+000, 3.290000e+000, 3.000000e+000, 4.452359e+000
3.299999999999974e+000, 3.300000e+000, 3.000000e+000, 4.459753e+000
3.309999999999973e+000, 3.310000e+000, 3.000000e+000, 4.467157e+000
3.319999999999973e+000, 3.320000e+000, 3.000000e+000, 4.474572e+000
3.329999999999973e+000, 3.330000e+000, 3.000000e+000, 4.481997e+000
3.339999999999973e+000, 3.340000e+000, 3.000000e+000, 4.489431e+000
3.349999999999973e+000, 3.350000e+000, 3.000000e+000, 4.496876e+000
3.359999999999972e+000, 3.360000e+000, 3.000000e+000, 4.504330e+000
3.369999999999972e+000, 3.370000e+000, 3.000000e+000, 4.511794e+000
3.379999999999972e+000, 3.380000e+000, 3.000000e+000, 4.519268e+000
3.389999999999972e+000, 3.390000e+000, 3.000000e+000, 4.526752e+000
3.399999999999972e+000, 3.400000e+000, 3.000000e+000, 4.534245e+000
3.409999999999971e+000, 3.410000e+000, 3.000000e+000, 4.541749e+000
3.419999999999971e+000, 3.420000e+000, 3.000000e+000, 4.549261e+000
3.429999999999971e+000, 3.430000e+000, 3.000000e+000, 4.556784e+000
3.439999999999971e+000, 3.440000e+000, 3.000000e+000, 4.564315e+000
3.449999999999970e+000, 3.450000e+000, 3.000000e+000, 4.571856e+000
3.459999999999970e+000, 3.460000e+000, 3.000000e+000, 4.579407e+000
3.469999999999970e+000, 3.470000e+000, 3.000000e+000, 4.586967e+000
3.479999999999970e+000, 3.480000e+000, 3.000000e+000, 4.594537e+000
3.489999999999970e+000, 3.490000e+000, 3.000000e+000, 4.602116e+000
3.499999999999969e+000, 3.500000e+000, 3.000000e+000, 4.609704e+000
3.509999999999969e+000, 3.510000e+000, 3.000000e+000, 4.617301e+000
3.519999999999969e+000, 3.520000e+000, 3.000000e+000, 4.624907e+000
3.529999999999969e+000, 3.530000e+000, 3.000000e+000, 4.632522e+000
3.539999999999969e+000, 3.540000e+000, 3.000000e+000, 4.640146e+000
3.549999999999968e+000, 3.550000e+000, 3.000000e+000, 4.647779e+000
3.559999999999968e+000, 3.560000e+000, 3.000000e+000, 4.655422e+000
3.569999999999968e+000, 3.570000e+000, 3.000000e+000, 4.663073e+000
3.579999999999968e+000, 3.580000e+000, 3.000000e+000, 4.670733e+000
3.589999999999967e+000, 3.590000e+000, 3.000000e+000, 4.678402e+000
3.599999999999967e+000, 3.600000e+000, 3.000000e+000, 4.686080e+000
3.609999999999967e+000, 3.610000e+000, 3.000000e+000, 4.693767e+000
3.619999999999967e+000, 3.620000e+000, 3.000000e+000, 4.701462e+000
3.629999999999967e+000, 3.630000e+000, 3.000000e+000, 4.709166e+000
3.639999999999966e+000, 3.640000e+000, 3.000000e+000, 4.716878e+000
3.649999999999966e+000, 3.650000e+000, 3.000000e+000, 4.724599e+000
3.659999999999966e+000, 3.660000e+000, 3.000000e+000, 4.732329e+000
3.669999999999966e+000, 3.670000e+000, 3.000000e+000, 4.740067e+000
3.679999999999966e+000, 3.680000e+000, 3.000000e+000, 4.747814e+000
3.689999999999965e+000, 3.690000e+000, 3.000000e+000, 4.755569e+000
3.699999999999965e+000, 3.700000e+000, 3.000000e+000, 4.763332e+000
3.709999999999965e+000, 3.710000e+000, 3.000000e+000, 4.771103e+000
3.719999999999965e+000, 3.720000e+000, 3.000000e+000, 4.778883e+000
3.729999999999965e+000, 3.730000e+000, 3.000000e+000, 4.786672e+000
3.739999999999964e+000, 3.740000e+000, 3.000000e+000, 4.794468e+000
3.749999999999964e+000, 3.750000e+000, 3.000000e+000, 4.802272e+000
3.759999999999964e+000, 3.760000e+000, 3.000000e+000, 4.810085e+000
3.769999999999964e+000, 3.770000e+000, 3.000000e+000, 4.817906e+000
3.779999999999963e+000, 3.780000e+000, 3.000000e+000, 4.825735e+000
3.789999999999963e+000, 3.790000e+000, 3.000000e+000, 4.833571e+000
3.799999999999963e+000, 3.800000e+000, 3.000000e+000, 4.841416e+000
3.809999999999963e+000, 3.810000e+000, 3.000000e+000, 4.849269e+000
3.819999999999963e+000, 3.820000e+000, 3.000000e+000, 4.857130e+000
3.829999999999962e+000, 3.830000e+000, 3.000000e+000, 4.864998e+000
3.839999999999962e+000, 3.840000e+000, 3.000000e+000, 4.872874e+000
3.849999999999962e+000, 3.850000e+000, 3.000000e+000, 4.880758e+000
3.859999999999962e+000, 3.860000e+000, 3.000000e+000, 4.888650e+000
3.869999999999962e+000, 3.870000e+000, 3.000000e+000, 4.896550e+000
3.879999999999961e+000, 3.880000e+000, 3.000000e+000, 4.904457e+000
3.889999999999961e+000, 3.890000e+000, 3.000000e+000, 4.912372e+000
3.899999999999961e+000, 3.900000e+000, 3.000000e+000, 4.920294e+000
3.909999999999961e+000, 3.910000e+000, 3.000000e+000, 4.928224e+000
3.919999999999960e+000, 3.920000e+000, 3.000000e+000, 4.936161e+000
3.929999999999960e+000, 3.930000e+000, 3.000000e+000, 4.944106e+000
3.939999999999960e+000, 3.940000e+000, 3.000000e+000, 4.952059e+000
3.949999999999960e+000, 3.950000e+000, 3.000000e+000, 4.960018e+000
3.959999999999960e+000, 3.960000e+000, 3.000000e+000, 4.967986e+000
3.969999999999959e+000, 3.970000e+000, 3.000000e+000, 4.975960e+000
3.979999999999959e+000, 3.980000e+000, 3.000000e+000, 4.983942e+000
3.989999999999959e+000, 3.990000e+000, 3.000000e+000, 4.991931e+000
3.999999999999959e+000, 4.000000e+000, 3.000000e+000, 4.999927e+000
4.009999999999959e+000, 4.010000e+000, 3.000000e+000, 5.007931e+000
4.019999999999959e+000, 4.020000e+000, 3.000000e+000, 5.015942e+000
4.029999999999959e+000, 4.030000e+000, 3.000000e+000, 5.023959e+000
4.039999999999958e+000, 4.040000e+000, 3.000000e+000, 5.031984e+000
4.049999999999958e+000, 4.050000e+000, 3.000000e+000, 5.040016e+000
4.059999999999958e+000, 4.060000e+000, 3.000000e+000, 5.048055e+000
4.069999999999958e+000, 4.070000e+000, 3.000000e+000, 5.056101e+000
4.079999999999957e+000, 4.080000e+000, 3.000000e+000, 5.064154e+000
4.089999999999957e+000, 4.090000e+000, 3.000000e+000, 5.072214e+000
4.099999999999957e+000, 4.100000e+000, 3.000000e+000, 5.080281e+000
4.109999999999957e+000, 4.110000e+000, 3.000000e+000, 5.088355e+000
4.119999999999957e+000, 4.120000e+000, 3.000000e+000, 5.096435e+000
4.129999999999956e+000, 4.130000e+000, 3.000000e+000, 5.104522e+000
4.139999999999956e+000, 4.140000e+000, 3.000000e+000, 5.112616e+000
4.149999999999956e+000, 4.150000e+000, 3.000000e+000, 5.120717e+000
4.159999999999956e+000, 4.160000e+000, 3.000000e+000, 5.128825e+000
4.169999999999956e+000, 4.170000e+000, 3.000000e+000, 5.136939e+000
4.179999999999955e+000, 4.180000e+000, 3.000000e+000, 5.145060e+000
4.189999999999955e+000, 4.190000e+000, 3.000000e+000, 5.153187e+000
4.199999999999955e+000, 4.200000e+000, 3.000000e+000, 5.161321e+000
4.209999999999955e+000, 4.210000e+000, 3.000000e+000, 5.169461e+000
4.219999999999955e+000, 4.220000e+000, 3.000000e+000, 5.177608e+000
4.229999999999954e+000, 4.230000e+000, 3.000000e+000, 5.185762e+000
4.239999999999954e+000, 4.240000e+000, 3.000000e+000, 5.193922e+000
4.249999999999954e+000, 4.250000e+000, 3.000000e+000, 5.202088e+000
4.259999999999954e+000, 4.260000e+000, 3.000000e+000, 5.210261e+000
4.269999999999953e+000, 4.270000e+000, 3.000000e+000, 5.218440e+000
4.279999999999953e+000, 4.280000e+000, 3.000000e+000, 5.226626e+000
4.289999999999953e+000, 4.290000e+000, 3.000000e+000, 5.234818e+000
4.299999999999953e+000, 4.300000e+000, 3.000000e+000, 5.243016e+000
4.309999999999953e+000, 4.310000e+000, 3.000000e+000, 5.251220e+000
4.319999999999952e+000, 4.320000e+000, 3.000000e+000, 5.259430e+000
4.329999999999952e+000, 4.330000e+000, 3.000000e+000, 5.267647e+000
4.339999999999952e+000, 4.340000e+000, 3.000000e+000, 5.275870e+000
4.349999999999952e+000, 4.350000e+000, 3.000000e+000, 5.284099e+000
4.359999999999952e+000, 4.360000e+000, 3.000000e+000, 5.292334e+000
4.369999999999951e+000, 4.370000e+000, 3.000000e+000, 5.300575e+000
4.379999999999951e+000, 4.380000e+000, 3.000000e+000, 5.308823e+000
4.389999999999951e+000, 4.390000e+000, 3.000000e+000, 5.317076e+000
4.399999999999951e+000, 4.400000e+000, 3.000000e+000, 5.325335e+000
4.409999999999950e+000, 4.410000e+000, 3.000000e+000, 5.333600e+000
4.419999999999950e+000, 4.420000e+000, 3.000000e+000, 5.341871e+000
4.429999999999950e+000, 4.430000e+000, 3.000000e+000, 5.350148e+000
4.439999999999950e+000, 4.440000e+000, 3.000000e+000, 5.358431e+000
4.449999999999950e+000, 4.450000e+000, 3.000000e+000, 5.366720e+000
4.459999999999949e+000, 4.460000e+000, 3.000000e+000, 5.375014e+000
4.469999999999949e+000, 4.470000e+000, 3.000000e+000, 5.383315e+000
4.479999999999949e+000, 4.480000e+000, 3.000000e+000, 5.391621e+000
4.489999999999949e+000, 4.490000e+000, 3.000000e+000, 5.399933e+000
4.499999999999949e+000, 4.500000e+000, 3.000000e+000, 5.408250e+000
4.509999999999948e+000, 4.510000e+000, 3.000000e+000, 5.416574e+000
4.519999999999948e+000, 4.520000e+000, 3.000000e+000, 5.424902e+000
4.529999999999948e+000, 4.530000e+000, 3.000000e+000, 5.433237e+000
4.539999999999948e+000, 4.540000e+000, 3.000000e+000, 5.441577e+000
4.549999999999947e+000, 4.550000e+000, 3.000000e+000, 5.449923e+000
4.559999999999947e+000, 4.560000e+000, 3.000000e+000, 5.458274e+000
4.569999999999947e+000, 4.570000e+000, 3.000000e+000, 5.466631e+000
4.579999999999947e+000, 4.580000e+000, 3.000000e+000, 5.474993e+000
4.589999999999947e+000, 4.590000e+000, 3.000000e+000, 5.483361e+000
4.599999999999946e+000, 4.600000e+000, 3.000000e+000, 5.491735e+000
4.609999999999946e+000, 4.610000e+000, 3.000000e+000, 5.500113e+000
4.619999999999946e+000, 4.620000e+000, 3.000000e+000, 5.508498e+000
4.629999999999946e+000, 4.630000e+000, 3.000000e+000, 5.516887e+000
4.639999999999946e+000, 4.640000e+000, 3.000000e+000, 5.525282e+000
4.649999999999945e+000, 4.650000e+000, 3.000000e+000, 5.533682e+000
4.659999999999945e+000, 4.660000e+000, 3.000000e+000, 5.542088e+000
4.669999999999945e+000, 4.670000e+000, 3.000000e+000, 5.550498e+000
4.679999999999945e+000, 4.680000e+000, 3.000000e+000, 5.558915e+000
4.689999999999944e+000, 4.690000e+000, 3.000000e+000, 5.567336e+000
4.699999999999944e+000, 4.700000e+000, 3.000000e+000, 5.575762e+000
4.709999999999944e+000, 4.710000e+000, 3.000000e+000, 5.584194e+000
4.719999999999944e+000, 4.720000e+000, 3.000000e+000, 5.592631e+000
4.729999999999944e+000, 4.730000e+000, 3.000000e+000, 5.601073e+000
4.739999999999943e+000, 4.740000e+000, 3.000000e+000, 5.609520e+000
4.749999999999943e+000, 4.750000e+000, 3.000000e+000, 5.617972e+000
4.759999999999943e+000, 4.760000e+000, 3.000000e+000, 5.626430e+000
